stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
11247,4502,Sabino Arana Telefónica,,43.363,-2.50925,5,,0,
11248,4812,Zezen - Plaza / Plaza De Toros,,42.9892,-3.00932,5,,0,
11249,3584,Arana,,43.3676,-2.99614,2,,0,
11250,3376,Saratxo Bidegurutzea / Cruce,,43.0301,-3.00696,4,,0,
11251,3865,San Antonio,,43.2509,-2.88407,2,,0,
11252,3625,Milloi Gane,,43.312,-2.48064,5,,0,
11253,3658,Landaberde Bbkren Udalekua / Colonia Bbk,,43.3887,-2.69541,4,,0,
11254,4777,Oyancas,,43.326,-3.12314,3,,0,
11255,5102,El Carral Esnetegia / Lechería,,43.2551,-3.15362,3,,0,
11256,3904,San Ignacio 3,,43.1854,-2.50276,5,,0,
11257,5039,Rivas,,43.3081,-2.99436,2,,0,
11258,5273,Lutxana,,43.2917,-2.97135,2,,0,
11259,4549,Iruzubieta,,43.2538,-2.52674,5,,0,
11260,5482,Maspe 9,,43.1738,-2.63914,4,,0,
11261,3854,Urtubia,,43.3707,-2.576,5,,0,
11262,4882,Bizkaia Zubia / Puente Bizkaia,,43.3231,-3.01873,2,,0,
11263,3475,La Paz 21,,43.2812,-2.9877,2,,0,
11264,3633,Berriz - Olakueta,,43.1679,-2.5738,5,,0,
11265,5317,Magdalenabidea Zabalbidea,,43.3177,-2.96575,2,,0,
11266,4094,Etxebarria,,43.1786,-3.03712,3,,0,
11267,3468,Larrea 18,,43.2971,-2.98087,2,,0,
11268,4355,Goikolexea,,43.2673,-2.78463,3,,0,
11269,3502,El Regato / Errekatxo Eliza / Iglesia,,43.2636,-3.0152,2,,0,
11270,4429,Lamiako Metro,,43.3216,-3.00112,2,,0,
11271,3373,Udaletxea / Ayuntamiento,,43.0514,-3.00221,4,,0,
11272,4565,Olea,,43.3798,-2.88217,3,,0,
11273,4874,Errepelega / Repelega,,43.3146,-3.01751,2,,0,
11274,5377,Larrabarri Olarra,,43.2955,-2.90634,2,,0,
11275,3258,Zuluaga Arakaldo,,43.1512,-2.94074,3,,0,
11276,5335,Altzaga - Erandiogoikoa Elexalde,,43.3077,-2.95786,2,,0,
11277,3200,Arbitxa,,43.3372,-2.5144,5,,0,
11278,5320,Magdalenabidea Magdalena,,43.3258,-2.95646,2,,0,
11279,4545,Azpiltza,,43.2912,-2.48697,5,,0,
11280,3313,Kurtzikene,,43.4074,-2.8138,4,,0,
11281,3215,Agarre,,43.2736,-2.61754,5,,0,
11282,4521,Mallabarrena,,43.1877,-2.52965,5,,0,
11283,5503,Arbuio,,43.2362,-3.0072,2,,0,
11284,3311,Egia - Frontoia,,43.4173,-2.81307,4,,0,
11285,4651,Iturri,,43.2953,-2.71984,4,,0,
11286,3934,Usansolo,,43.2187,-2.81415,2,,0,
11287,4946,La Arboleda,,43.2849,-3.05363,2,,0,
11289,0225,Zumalakarregi 105 Etxebarria Parkea,,43.2616,-2.9152,1,,0,
11290,5183,Garakoi,,43.178,-2.77495,3,,0,
11291,3214,Berreño,,43.2734,-2.61128,5,,0,
11292,4676,Elordui,,43.3657,-2.82409,3,,0,
11293,4398,Artatza Suhiltzaileak / Bomberos,,43.33,-2.9965,2,,0,
11294,1005,Artxanda Nogaro,,43.276,-2.9241,1,,0,
11295,5322,Magdalenabidea Zabalbidea,,43.3176,-2.96601,2,,0,
11296,3134,El Minero 44,,43.3139,-3.073,3,,0,
11297,4835,Oketa Beti,,43.0934,-2.91748,4,,0,
11298,3635,Uribe,,43.1667,-2.5588,5,,0,
11299,4654,Kurtzero,,43.2891,-2.68968,4,,0,
11300,3900,Bizkaia Etorbidea 11,,43.1856,-2.50342,5,,0,
11301,4291,Arboliz,,43.3896,-2.62435,5,,0,
11302,4468,Estaziñoa,,43.207,-2.77584,3,,0,
11303,4372,Elizalde,,43.3524,-2.90766,3,,0,
11304,3430,Gardea Zubia / Puente,,43.1284,-2.97786,4,,0,
11305,3143,Sanfuentes 2,,43.3236,-3.07147,3,,0,
11306,4692,Atela,,43.3496,-2.82637,3,,0,
11307,3344,Andicollano Anbulatorioa,,43.2883,-2.98075,2,,0,
11308,4369,Etxezuri,,43.3484,-2.89592,3,,0,
11309,4566,Asteinza,,43.3834,-2.87749,3,,0,
11310,3305,Estankoalde Romana,,43.4223,-2.81401,4,,0,
11311,4940,Funikular Kalea Udaletxea / Ayuntamiento,,43.3053,-3.03694,2,,0,
11312,0303,Jesus Galindez Adoratrices,,43.2605,-2.90477,1,,0,
11313,1006,Artxanda Kiroldegia / Polideportivo,,43.2736,-2.91754,1,,0,
11314,5284,Jose Luis Goioaga,,43.2994,-2.97597,2,,0,
11315,0812,Zorrotza Fray Juan 13,,43.2765,-2.97198,1,,0,
11316,4694,Sabino Arana,,43.3522,-2.84322,3,,0,
11317,0633,Abando Geltokia / Estación,,43.2605,-2.92817,1,,0,
11318,4262,Lurgorri Iparraguirre,,43.3068,-2.68037,4,,0,
11319,0262,Kastrexana Industrialdea,,43.2608,-2.97059,1,,0,
11320,5078,Eliza / Iglesia,,43.3805,-2.98314,3,,0,
11321,5209,Otxaran Goikoa,,43.2232,-3.16769,3,,0,
11322,5198,Retola,,43.2224,-3.17254,3,,0,
11323,3162,San Antonio Elguezabal,,43.1991,-2.70711,3,,0,
11324,0109,Deustuko Unibersitatea Pio X Plaza,,43.2709,-2.9416,1,,0,
11325,4813,Atxondo,,43.1286,-2.92317,4,,0,
11326,5282,Jose Luis Goioaga Axpeko Dartsena,,43.3088,-2.97748,2,,0,
11327,3414,La Llana,,43.0998,-3.04945,4,,0,
11328,3045,Mutriku,,43.3068,-2.38827,5,,0,
11329,4456,Gobelaurre,,43.3318,-3.00307,2,,0,
11330,4139,Los Chopos 46 Fadura,,43.3487,-3.00058,2,,0,
11331,3907,Zeharkalea 31 Kiroldegia / Polideportivo,,43.187,-2.50818,5,,0,
11332,4935,Ibarzaharra Fondo Promoción Empleo,,43.2989,-3.00911,2,,0,
11333,5013,El Minero Anbulatorioa,,43.3088,-3.0523,2,,0,
11334,3943,Juan Bautista Uriarte 7 Plazakoetxe,,43.2299,-2.84683,2,,0,
11335,5499,Loibe,,43.2437,-2.99178,2,,0,
11336,4781,San Julian,,43.3323,-3.11109,3,,0,
11337,0805,Olabeaga Avda. Montevideo,,43.265,-2.9612,1,,0,
11338,4405,Sarriena Irlandesas,,43.3337,-2.98265,2,,0,
11339,4759,El Crucero,,43.3221,-3.11562,3,,0,
11340,5147,Olazar,,43.1165,-2.58441,5,,0,
11341,5416,Asua Plaza Sangroniz,,43.3003,-2.94103,2,,0,
11342,3262,Otxanduri,,43.1667,-2.92457,3,,0,
11343,4567,Udaletxea,,43.3793,-2.86758,3,,0,
11344,3518,Max Center Aldaiturriaga,,43.29,-3.01188,2,,0,
11345,4404,J. M. Barandiaran Institutua,,43.3338,-2.97449,2,,0,
11346,3367,Retuerto Av. Euskadi,,43.285,-2.99433,2,,0,
11347,5446,Teknologia - Parkea Euskaltel,,43.2948,-2.86115,2,,0,
11348,4249,Lazkao Kilómetro 11,,43.2292,-3.01565,3,,0,
11349,4790,Elizabarri,,43.0435,-2.65438,5,,0,
11350,4872,Azeta,,43.3147,-3.0122,2,,0,
11351,3152,Meatzaritzaren Museoa / Museo De La Minería,,43.3118,-3.07021,3,,0,
11352,3351,Murrieta Geltokia / Estación,,43.3002,-2.98534,2,,0,
11353,4674,Basozabal Basabitxi,,43.3446,-2.8546,3,,0,
11354,3145,El Bao,,43.321,-3.0807,3,,0,
11355,3928,Ibaizabal,,43.2317,-2.85071,2,,0,
11356,3406,Luiando Oleta,,43.0632,-2.99656,4,,0,
11357,5260,Santa Clara Komentua / Convento,,43.3136,-2.87906,2,,0,
11358,5379,Elotxelerri Nafrisa,,43.2945,-2.90111,2,,0,
11359,5421,San Juan,,43.2996,-2.92828,2,,0,
11360,4774,Santelices,,43.3166,-3.11979,3,,0,
11361,5362,Plaiabarri,,43.2966,-2.96673,2,,0,
11362,3807,Zumeltza Dima Gane,,43.0742,-2.6832,3,,0,
11363,4400,Elexalde Sakoneta,,43.3258,-2.98798,2,,0,
11364,4833,Olabarri,,43.0985,-2.91689,4,,0,
11365,5069,Sertutxa,,43.3814,-2.97901,3,,0,
11366,4159,Zientoetxe 23 Saratxaga,,43.3713,-3.01381,2,,0,
11367,5373,Astrabudua Plaza Etxegorri,,43.3168,-2.98295,2,,0,
11369,1012,Bolueta Gasolindegia / Gasolinera,,43.2469,-2.91185,1,,0,
11370,5241,Elejalde,,43.2111,-2.8739,2,,0,
11458,3989,Gorostiza,,43.2611,-3.10715,3,,0,
11459,0126,Botica Vieja Kotxetegia / Cocheras,,43.2697,-2.94089,1,,0,
11460,3725,El Cerrillo,,43.2376,-3.32584,5,,0,
11461,3684,Manzaneda,,43.2364,-3.33039,5,,0,
11462,5387,Udaletxea / Ayuntamiento,,43.3144,-2.93911,2,,0,
11463,3721,Ubal Mendatea / Puerto Ubal,,43.218,-3.4108,5,,0,
11464,3673,El Suceso,,43.2433,-3.30356,5,,0,
11465,3558,Agirre Lehendakaria 76 Ariz Dorretxea,,43.236,-2.88157,2,,0,
11466,3252,Geltokia / La Estación,,43.2331,-3.20058,4,,0,
11467,5391,Lauroeta Urdaneta,,43.3162,-2.91974,2,,0,
11468,3681,Otides,,43.2258,-3.38096,5,,0,
11469,3234,Alisedo,,43.2534,-3.23468,4,,0,
11470,5109,Malabrigo,,43.2173,-3.176,3,,0,
11471,3243,Laureta,,43.2429,-3.25279,4,,0,
11472,3726,El Cerrillo,,43.2375,-3.32601,5,,0,
11473,3237,La Cabareda,,43.2514,-3.23877,4,,0,
11474,3774,Isasi,,43.1454,-2.8314,3,,0,
11475,3728,Herboso,,43.2408,-3.32335,5,,0,
11476,4390,Unbe - Mendi 24,,43.3392,-2.92006,3,,0,
11477,3986,Pozolino,,43.2689,-3.11816,3,,0,
11478,0124,Deustuko Unibertsitatea Avda. Universidades,,43.2702,-2.93706,1,,0,
11479,3983,Villa,,43.2679,-3.12844,3,,0,
11480,3253,Puente Rolante,,43.2403,-3.21834,4,,0,
11481,3254,Puente Rolante,,43.2405,-3.21881,4,,0,
11482,3739,Sarasola,,43.1356,-2.80163,3,,0,
11483,3994,Txabarri,,43.2416,-3.09883,3,,0,
11484,3990,Garai,,43.2502,-3.10589,3,,0,
11485,9046,Atxiga,,43.3512,-3.09934,3,,0,
11486,4387,Unbe - Mendi 91,,43.3366,-2.92328,3,,0,
11487,3323,San Pelaio Begiratokia / Mirador,,43.4315,-2.80016,4,,0,
11488,5294,Andramariturri,,43.3339,-2.93552,2,,0,
11489,3618,Arene Escuela Matxitxako,,43.4347,-2.74685,4,,0,
11490,4376,Unbe - Mendi Hegoaldea / Sur,,43.3365,-2.92485,3,,0,
11491,3680,Sangrices,,43.2144,-3.42558,5,,0,
11492,3559,Mercabilbao,,43.2318,-2.88566,2,,0,
11493,4379,Amezkarai,,43.345,-2.91438,3,,0,
11494,4952,Kurutzea / La Cruz,,43.2767,-2.84561,2,,0,
11495,5107,El Mazo,,43.2223,-3.18178,3,,0,
11496,3679,Sangrices,,43.2146,-3.42594,5,,0,
11497,3660,El Suceso,,43.2433,-3.3037,5,,0,
11498,3098,Henales,,43.2485,-3.25966,5,,0,
11499,5101,Las Ribas,,43.2709,-3.14629,3,,0,
11500,5389,Azoka / Ferial,,43.3115,-2.92903,2,,0,
11501,3615,Ikastola Eleizalde,,43.4248,-2.73525,4,,0,
11502,5434,Lekunbiz,,43.2875,-2.87515,2,,0,
11503,3711,San Ciprián,,43.2219,-3.39318,5,,0,
11504,4658,Lorategi,,43.4053,-2.69967,4,,0,
11505,4391,Unbe - Mendi 17,,43.3387,-2.92246,3,,0,
11506,3242,Laureta,,43.2431,-3.25261,4,,0,
11507,5433,Domartiena,,43.2862,-2.87056,2,,0,
11508,9043,Benigno Garay,,43.266,-3.25745,5,,0,
11509,3608,Ikastola Eleizalde,,43.4243,-2.7322,4,,0,
11510,5515,La Cuesta Udaletxea / Ayuntamiento,,43.3462,-3.08908,3,,0,
11511,4956,Iberre,,43.2706,-2.82408,2,,0,
11512,5386,Landatxueta,,43.3124,-2.93528,2,,0,
11513,5384,Azoka / Ferial,,43.3114,-2.92991,2,,0,
11514,3318,Ermita San Pelaio,,43.4371,-2.78466,4,,0,
11515,3566,Etxerre,,43.2311,-2.86784,2,,0,
11516,4383,Amezkarai,,43.3447,-2.91518,3,,0,
11517,3675,Ambasaguas,,43.238,-3.3575,5,,0,
11518,5062,Vega Nueva Araztegia / Depuradora,,43.3062,-2.99764,2,,0,
11519,9018,Elexalde,,43.2357,-2.83302,2,,0,
11520,3714,San Ciprián,,43.222,-3.39292,5,,0,
11521,4378,Ikus Bide,,43.3414,-2.91787,3,,0,
11522,5396,Mikel Deunaren Enparantza,,43.3343,-2.9015,2,,0,
11523,3231,La Toba,,43.2543,-3.22487,4,,0,
11524,9026,Aiartza,,43.3067,-2.89558,2,,0,
11525,5398,Goskoetxe Jatetxea,,43.3285,-2.90499,2,,0,
11526,5382,Udaletxea / Ayuntamiento,,43.3143,-2.93938,2,,0,
11527,5246,Udaletxea / Ayuntamiento,,43.2912,-2.88754,2,,0,
11528,3716,Trespalacios,,43.2279,-3.37291,5,,0,
11529,3614,Atalaia,,43.4232,-2.72845,4,,0,
11530,3620,Albazene,,43.4375,-2.74975,4,,0,
11531,4384,Ikus Bide,,43.3415,-2.91763,3,,0,
11532,3988,Larrea,,43.2446,-3.10501,3,,0,
11533,3720,Ubal Mendatea / Puerto Ubal,,43.2175,-3.41087,5,,0,
11534,5202,Otxaran,,43.2201,-3.16781,3,,0,
11535,3678,Otides,,43.2261,-3.38077,5,,0,
11536,3948,Zuazo,,43.229,-2.85339,2,,0,
11537,3241,El Peso,,43.2433,-3.23897,4,,0,
11538,3985,Llano,,43.2698,-3.12501,3,,0,
11539,3240,El Peso,,43.2434,-3.23923,4,,0,
11540,5408,Ayalde,,43.3105,-2.89957,2,,0,
11541,5407,La Merced Ikastetxea / Colegio,,43.3131,-2.90517,2,,0,
11543,4392,Unbe - Mendi 8,,43.3366,-2.9233,3,,0,
11544,5104,El Mazo,,43.2223,-3.18045,3,,0,
11545,5388,Loiu,,43.3137,-2.94068,2,,0,
11546,4386,Unbe - Mendi Hegoaldea - Sur,,43.3362,-2.9249,3,,0,
11547,5245,Asteintza Apaiztegia / Seminario,,43.29,-2.88325,2,,0,
11548,3239,Traslosheros,,43.2478,-3.23977,4,,0,
11549,3557,Nagusia Begiratokia / Mirador,,43.2355,-2.88817,2,,0,
11550,3227,La Via,,43.2442,-3.22099,4,,0,
11551,4346,Kizkibil Vista Alegre,,43.2633,-2.80187,3,,0,
11552,5228,Retola,,43.2221,-3.17316,3,,0,
11553,3729,Sandelolla,,43.2188,-3.43066,5,,0,
11554,3553,Kareaga Goikoa 113 Udaletxea / Ayuntamiento,,43.235,-2.8912,2,,0,
11555,4955,Txakoli Loroño,,43.268,-2.81727,2,,0,
11556,3730,Sandelolla,,43.2192,-3.43044,5,,0,
11557,1013,Artxanda La Esperanza,,43.272,-2.91411,1,,0,
11558,3095,Henales,,43.2486,-3.25946,5,,0,
11559,3228,San Miguel,,43.2511,-3.22109,4,,0,
11560,0258,Campo Volantín Funikularra,,43.2671,-2.92784,1,,0,
11561,5110,Malabrigo,,43.2171,-3.17632,3,,0,
11562,5106,La Herbosa,,43.2267,-3.19056,3,,0,
11563,5411,La Merced Ikastetxea / Colegio,,43.3126,-2.90395,2,,0,
11564,3712,Treto,,43.223,-3.40619,5,,0,
11565,3722,Las Callejuelas,,43.2235,-3.36755,5,,0,
11566,3676,Ambasaguas,,43.238,-3.3572,5,,0,
11567,3091,Palacio,,43.2563,-3.26388,5,,0,
11568,5385,Larrakoetxe,,43.3129,-2.92212,2,,0,
11570,5413,Loiu,,43.3151,-2.94008,2,,0,
11571,3229,San Miguel,,43.2508,-3.22111,4,,0,
11572,3991,Humaran,,43.2343,-3.09579,3,,0,
11573,5235,Arkotxa,,43.2301,-2.86444,2,,0,
11574,3569,Karmelo Torre 4,,43.2381,-2.89718,2,,0,
11575,3093,La Matanza,,43.2447,-3.26124,5,,0,
11576,3724,El Callejo 3,,43.2334,-3.34773,5,,0,
11577,5225,Ligueti,,43.2155,-3.13548,3,,0,
11578,5406,Iberre,,43.3127,-2.91533,2,,0,
11579,5390,Larrakoetxe,,43.3118,-2.9231,2,,0,
11580,3562,Urbi 2,,43.2374,-2.877,2,,0,
11581,5100,Laiseka Torre Loizaga,,43.2704,-3.13982,3,,0,
11582,3251,Geltokia / La Estación,,43.2332,-3.20031,4,,0,
11583,5295,Uribena,,43.3097,-2.94312,2,,0,
11584,3775,Albitzu,,43.1406,-2.81426,3,,0,
11585,5061,Carrefour,,43.2998,-3.0013,2,,0,
11586,3236,La Cabareda,,43.2514,-3.23889,4,,0,
11587,4903,Abaro 22,,43.3229,-3.02107,2,,0,
11588,3315,San Pelaio Alde 75,,43.4338,-2.78627,4,,0,
11589,3096,Villanueva,,43.2486,-3.27549,5,,0,
11590,0201,Campo Volantín La Salve,,43.2697,-2.93143,1,,0,
11591,3741,Igertza,,43.1364,-2.7975,3,,0,
11592,4389,Unbe - Mendi 50,,43.3391,-2.92003,3,,0,
11593,5412,Iberre,,43.3129,-2.91408,2,,0,
11594,5400,Lauroeta Haritzmendi,,43.3233,-2.91279,2,,0,
11595,4950,Elexalde,,43.274,-2.83326,2,,0,
11597,3701,Soscaño,,43.2226,-3.36764,5,,0,
11598,3987,Soberrón,,43.2664,-3.11381,3,,0,
11599,5393,Lauroeta Munabe,,43.3249,-2.90786,2,,0,
11600,9044,Benigno Garay,,43.266,-3.25718,5,,0,
11601,3321,San Pelaio Begiratokia / Mirador,,43.4316,-2.80033,4,,0,
11602,5395,Lauroeta Aurrekoetxe,,43.3316,-2.90432,2,,0,
11603,3727,Herboso,,43.2407,-3.32287,5,,0,
11604,3992,Egoitza / Residencia,,43.2528,-3.0996,3,,0,
11605,5405,Uribena,,43.3098,-2.94283,2,,0,
11606,3248,Travesedo,,43.2347,-3.205,4,,0,
11607,3226,La Via,,43.2443,-3.22101,4,,0,
11608,3602,Arene Mirador / Begiratoki,,43.4309,-2.74132,4,,0,
11609,5397,Lauroeta Aurrekoetxe,,43.3317,-2.90444,2,,0,
11610,3674,Concha,,43.225,-3.36037,5,,0,
11611,3600,Atalaia,,43.4233,-2.72839,4,,0,
11612,3710,Llano,,43.2297,-3.37586,5,,0,
11613,3671,Las Torcachas,,43.2382,-3.31717,5,,0,
11614,5414,Elorritxu,,43.3222,-2.93626,2,,0,
11615,3545,Artunduaga Kiroldegia / Polideportivo,,43.2335,-2.8814,2,,0,
11616,5392,Lauroeta Haritzmendi,,43.3233,-2.9123,2,,0,
11617,4347,Berresonaga Mirasol,,43.2648,-2.80763,3,,0,
11618,3715,Llano,,43.2293,-3.37656,5,,0,
11619,5415,Elorritxu,,43.3222,-2.93662,2,,0,
11620,3616,Arene Asador Gibele / Erretegia,,43.4278,-2.74046,4,,0,
11621,4377,Unbe - Mendi Iparraldea / Norte,,43.3407,-2.91978,3,,0,
11622,9045,Atxiga,,43.3511,-3.09948,3,,0,
11623,3662,Las Torcachas,,43.2383,-3.31698,5,,0,
11624,3319,San Pelaio Alde 76,,43.4338,-2.78748,4,,0,
11625,5293,Andramariturri,,43.3336,-2.93552,2,,0,
11626,5410,Ayalde,,43.3103,-2.89881,2,,0,
11628,4895,General Castaños 50,,43.3221,-3.0235,2,,0,
11629,3709,Trespalacio,,43.2279,-3.37273,5,,0,
11630,5431,Larragoiti,,43.281,-2.85545,2,,0,
11632,3776,Undarraga,,43.1391,-2.81029,3,,0,
11633,5432,Arteaga,,43.2846,-2.86463,2,,0,
11634,3238,Traslosheros,,43.2478,-3.23987,4,,0,
11635,5394,Goskoetxe Jatetxea,,43.328,-2.90509,2,,0,
11636,0445,Gran Vía 62,,43.2644,-2.94072,1,,0,
11638,3249,Travesedo,,43.2346,-3.20518,4,,0,
11639,3233,La Tejera,,43.2567,-3.23245,4,,0,
11640,3245,Helechosa,,43.2424,-3.20986,4,,0,
11641,5402,Asua,,43.3044,-2.9461,2,,0,
11642,3685,Manzaneda,,43.2357,-3.33001,5,,0,
11643,3713,Treto,,43.2225,-3.40636,5,,0,
11644,3327,Ermita San Pelaio,,43.4371,-2.78436,4,,0,
11645,3094,La Llana,,43.2441,-3.26403,5,,0,
11646,3097,Villanueva,,43.2488,-3.27575,5,,0,
11647,3099,La Llana,,43.2441,-3.2642,5,,0,
11648,5111,La Puente,,43.2698,-3.25732,5,,0,
11649,3982,La Sierra,,43.2688,-3.12719,3,,0,
11650,4385,Unbe - Mendi Iparrraldea / Norte,,43.3406,-2.91984,3,,0,
11651,3235,Alisedo,,43.2533,-3.23473,4,,0,
11652,5401,Lauroeta Urdaneta,,43.3174,-2.9184,2,,0,
11653,3617,Arene 37 Escuelas Matxitxako,,43.4349,-2.74685,4,,0,
11654,5221,La Llana,,43.217,-3.14196,3,,0,
11655,3743,Palometxe,,43.1336,-2.79013,3,,0,
11656,5383,Landatxueta,,43.3122,-2.93529,2,,0,
11657,3247,La Colorada San Miguel,,43.249,-3.22068,4,,0,
11658,3700,Soscaño,,43.2237,-3.36622,5,,0,
11659,3723,El Callejo 2,,43.2334,-3.34838,5,,0,
11660,4951,Uzabal Athletic,,43.2759,-2.84177,2,,0,
11661,5227,Retola,,43.2221,-3.17286,3,,0,
11662,3670,El Callejo,,43.2333,-3.34334,5,,0,
11663,3570,Basozelai Karmelo Torre 22,,43.2364,-2.89632,2,,0,
11664,3300,Atxukarro Industrialdea 4 Jatetxea,,43.2151,-2.89066,2,,0,
11665,3225,Traslaviña,,43.2413,-3.21413,4,,0,
11666,5399,Lauroeta Munabe,,43.3251,-2.90744,2,,0,
11667,4336,Lanestosa,,43.2203,-3.43868,5,,0,
11668,3246,La Colorada San Miguel,,43.2489,-3.22056,4,,0,
11669,3232,La Tejera,,43.2568,-3.2326,4,,0,
11670,5054,Urbinaga Metro,,43.3065,-2.99292,2,,0,
11671,4388,Unbe - Mendi 55,,43.3386,-2.92238,3,,0,
11672,5105,La Herbosa,,43.2266,-3.19018,3,,0,
11673,3230,La Toba,,43.2544,-3.22458,4,,0,
11674,3966,Urbi,,43.2393,-2.87421,2,,0,
11675,3663,El Callejo,,43.2335,-3.34309,5,,0,
11676,3699,Concha,,43.225,-3.36046,5,,0,
11677,3244,Helechosa,,43.2426,-3.20976,4,,0,
11678,5222,La Flor El Paraíso,,43.22,-3.15646,3,,0,
11679,5001,San Juan De Dios Zomillo,,43.3241,-3.02612,2,,0,
11680,3976,San Pedro,,43.2547,-3.09919,3,,0,
11681,3954,Txomin Egileor Mercadillo,,43.2294,-2.85972,2,,0,
11682,3092,Palacio,,43.2562,-3.264,5,,0,
11683,3090,La Matanza,,43.2446,-3.26113,5,,0,
11685,3224,Traslaviña,,43.2413,-3.21446,4,,0,
11831,9050,Santimami,,43.2911,-2.8928,2,,0,
11832,4150,Maidagan La Venta,,43.3616,-3.01555,2,,0,
11833,9049,Santimami,,43.2912,-2.89294,2,,0,
11834,9047,Ingelesena,,43.2796,-2.59399,5,,0,
11835,4410,Ehu Ikasgelategiak / Aularios,,43.3307,-2.96523,2,,0,
11836,4149,Maidagan Parkea,,43.3599,-3.011,2,,0,
11837,4164,Maidagan Parkea,,43.3599,-3.01053,2,,0,
11838,4165,Maidagan La Venta,,43.3614,-3.01534,2,,0,
11839,9048,Ingelesena,,43.2796,-2.59506,5,,0,
11840,1306,El Peñon,,43.2173,-3.41508,5,,0,
11841,1425,Basinagre,,43.2834,-3.2587,5,,0,
11842,1421,La Quinta,,43.2789,-3.25862,5,,0,
11850,3871,Zubialdea El Boquete,,43.2444,-2.90422,2,,0,
11851,3871,Zubialdea El Boquete,,43.244,-2.90381,2,,0,
11852,3871,Kareaga Goikoa 12 El Calero,,43.2385,-2.89717,2,,0,
11853,3871,Kareaga Goikoa 26 Burritos,,43.2377,-2.89434,2,,0,
11854,3871,Kareaga Goikoa 52 Udaletxea / Ayuntamiento,,43.2354,-2.89137,2,,0,
11855,3871,Nagusia Begiratokia / Mirador,,43.2355,-2.88817,2,,0,
11856,3871,Agirre Lehendakaria 76 Ariz Dorretxea,,43.236,-2.88157,2,,0,
11857,3871,Urbi 2,,43.2374,-2.877,2,,0,
11858,3871,Urbi,,43.2393,-2.87421,2,,0,
11859,3871,Olabarrieta Poblado Firestone,,43.2373,-2.87085,2,,0,
11860,3871,Bengoetxe - La Troka,,43.2321,-2.85903,2,,0,
11861,3871,Sixta Barrenetxea,,43.2335,-2.85434,2,,0,
11862,3871,Urreta,,43.2339,-2.84906,2,,0,
11863,3871,Anbulatorioa,,43.2341,-2.84471,2,,0,
11864,3871,Udaletxea/Ayuntamiento,,43.2307,-2.84182,2,,0,
11865,3871,Zabalgane Telefonica,,43.2302,-2.83877,2,,0,
11866,3871,Abusu,,43.2306,-2.83139,2,,0,
11867,3871,Olabarri,,43.2316,-2.82412,2,,0,
11868,3871,Uraska,,43.229,-2.81883,2,,0,
11869,3871,Labeaga,,43.2251,-2.81992,2,,0,
11870,3871,Ospitalea/Hospital,,43.223,-2.81914,2,,0,
11871,3871,Geltokia/Estación,,43.3138,-2.67674,4,,0,
11872,3871,Errenteria,,43.318,-2.67436,4,,0,
11873,3871,Lorategieta,,43.3192,-2.66824,5,,0,
11874,3871,Uarka,,43.3185,-2.6543,5,,0,
11875,3871,Belendiz,,43.3194,-2.64371,5,,0,
11876,3871,Loitxiaga,,43.3226,-2.60313,5,,0,
11877,3871,Argiarro,,43.318,-2.58845,5,,0,
11878,3871,Elexalde,,43.3221,-2.58727,5,,0,
11879,3871,Burgoa,,43.3155,-2.66757,5,,0,
11880,3871,Elexalde,,43.3096,-2.66169,5,,0,
11881,3871,Ispizua,,43.3071,-2.65786,5,,0,
11882,3871,Sagartzola,,43.304,-2.65574,5,,0,
11883,3871,Marmiz,,43.2986,-2.64866,5,,0,
11884,3871,Elexalde,,43.2813,-2.6435,5,,0,
11885,3871,Mestikabaso 5,,43.3107,-2.68179,4,,0,
11886,3871,Zallo,,43.3099,-2.69797,4,,0,
11887,3871,Eleizalde,,43.3139,-2.72195,4,,0,
11888,3871,Errigoiti,,43.3188,-2.72462,4,,0,
11889,3871,Urrutia,,43.3324,-2.50781,5,,0,
11890,3871,Zelaia,,43.3466,-2.48723,5,,0,
11891,3871,Zubia,,43.3605,-2.49927,5,,0,
11892,3871,Eliza,,43.3629,-2.50239,5,,0,
11893,3871,Inguru bidea,,43.4115,-2.93587,3,,0,
11894,3871,Aita Gotzon (Metro Urduliz),,43.3778,-2.95633,3,,0,
11895,3871,Orebille,,43.4173,-2.91726,3,,0,
11896,3871,Udaletxea/Ayuntamiento Maruri,,43.3793,-2.86745,3,,0,
11897,3871,Zeinka,,43.2549,-2.55888,5,,0,
11898,3871,Gerrika,,43.2521,-2.57216,5,,0,
11899,3871,Amotxebarri,,43.3254,-2.77787,3,,0,
11900,3871,Ola,,43.3197,-2.74563,3,,0,
11901,3871,Agirreta,,43.357,-2.65288,5,,0,
11902,3871,Isla Bekoa,,43.3587,-2.65449,5,,0,
11903,3871,Isla Goikoa,,43.3595,-2.66343,5,,0,
11904,3871,Ozamiz,,43.3631,-2.6681,5,,0,
11905,3871,Kanala(Elexalde),,43.3752,-2.67207,5,,0,
11906,3871,Kanala (Jantokia),,43.3865,-2.67881,5,,0,
11907,3871,Laida (Kanpina/Camping),,43.3952,-2.68019,5,,0,
11908,3871,Laida (Hondartza/Playa),,43.3991,-2.68462,5,,0,
11909,3871,Gametxo,,43.4068,-2.6793,5,,0,
11910,3871,Anzora,,43.4091,-2.67807,5,,0,
